,Airline ID,Name,City,Country,Latitude,Longitude,Altitude,Timezone,DST,type
0,2,Madang Airport,Madang,Papua New Guinea,-5.20707988739,145.789001465,20,10.0,U,airport
1,3,Mount Hagen Kagamuga Airport,Mount Hagen,Papua New Guinea,-5.826789855957031,144.29600524902344,5388,10.0,U,airport
2,4,Nadzab Airport,Nadzab,Papua New Guinea,-6.569803,146.725977,239,10.0,U,airport
3,5,Port Moresby Jacksons International Airport,Port Moresby,Papua New Guinea,-9.443380355834961,147.22000122070312,146,10.0,U,airport
4,6,Wewak International Airport,Wewak,Papua New Guinea,-3.5838301181800003,143.66900634799998,19,10.0,U,airport
5,7,Narsarsuaq Airport,Narssarssuaq,Greenland,61.1604995728,-45.4259986877,112,-3.0,E,airport
6,8,Godthaab / Nuuk Airport,Godthaab,Greenland,64.19090271,-51.67810058590001,283,-3.0,E,airport
7,9,Kangerlussuaq Airport,Sondrestrom,Greenland,67.0122218992,-50.7116031647,165,-3.0,E,airport
8,10,Thule Air Base,Thule,Greenland,76.5311965942,-68.70320129390001,251,-4.0,E,airport
9,11,Akureyri Airport,Akureyri,Iceland,65.66000366210939,-18.07270050048828,6,0.0,N,airport
10,12,Egilsstaðir Airport,Egilsstadir,Iceland,65.28330230712889,-14.401399612426758,76,0.0,N,airport
11,13,Hornafjörður Airport,Hofn,Iceland,64.295601,-15.2272,24,0.0,N,airport
12,14,Húsavík Airport,Husavik,Iceland,65.952301,-17.426001,48,0.0,N,airport
13,15,Ísafjörður Airport,Isafjordur,Iceland,66.05809783935547,-23.13529968261719,8,0.0,N,airport
14,16,Keflavik International Airport,Keflavik,Iceland,63.985000610352,-22.605600357055998,171,0.0,N,airport
15,17,Patreksfjörður Airport,Patreksfjordur,Iceland,65.555801,-23.965,11,0.0,N,airport
16,18,Reykjavik Airport,Reykjavik,Iceland,64.1299972534,-21.9405994415,48,0.0,N,airport
17,19,Siglufjörður Airport,Siglufjordur,Iceland,66.133301,-18.9167,10,0.0,N,airport
18,20,Vestmannaeyjar Airport,Vestmannaeyjar,Iceland,63.42430114746094,-20.27890014648437,326,0.0,N,airport
19,21,Sault Ste Marie Airport,Sault Sainte Marie,Canada,46.48500061035156,-84.5093994140625,630,-5.0,A,airport
20,22,Winnipeg / St. Andrews Airport,Winnipeg,Canada,50.0564002991,-97.0325012207,760,-6.0,A,airport
21,23,Halifax / CFB Shearwater Heliport,Halifax,Canada,44.639702,-63.499401,144,-4.0,A,airport
22,24,St. Anthony Airport,St. Anthony,Canada,51.391899108900006,-56.083099365200006,108,-3.5,A,airport
23,25,Tofino / Long Beach Airport,Tofino,Canada,49.079833,-125.775583,80,-8.0,A,airport
24,26,Kugaaruk Airport,Pelly Bay,Canada,68.534401,-89.808098,56,-7.0,A,airport
25,27,Baie Comeau Airport,Baie Comeau,Canada,49.13249969482422,-68.20439910888672,71,-5.0,A,airport
26,28,CFB Bagotville,Bagotville,Canada,48.33060073852539,-70.99639892578125,522,-5.0,A,airport
27,29,Baker Lake Airport,Baker Lake,Canada,64.29889678960001,-96.077796936,59,-6.0,A,airport
28,30,Campbell River Airport,Campbell River,Canada,49.95080184936523,-125.27100372314452,346,-8.0,A,airport
29,31,Brandon Municipal Airport,Brandon,Canada,49.91,-99.951897,1343,-6.0,A,airport
30,32,Cambridge Bay Airport,Cambridge Bay,Canada,69.1081008911,-105.13800048799999,90,-7.0,A,airport
31,33,Nanaimo Airport,Nanaimo,Canada,49.054970224899996,-123.869862556,92,-8.0,A,airport
32,34,Castlegar/West Kootenay Regional Airport,Castlegar,Canada,49.296398162799996,-117.63200378399999,1624,-8.0,A,airport
33,35,Miramichi Airport,Chatham,Canada,47.007801,-65.449203,108,-4.0,A,airport
34,36,Charlo Airport,Charlo,Canada,47.990799,-66.330299,132,-4.0,A,airport
35,37,Kugluktuk Airport,Coppermine,Canada,67.816704,-115.143997,74,-7.0,A,airport
36,38,Coronation Airport,Coronation,Canada,52.0750007629,-111.444999695,2595,-7.0,A,airport
37,39,Chilliwack Airport,Chilliwack,Canada,49.1528015137,-121.93900299100001,32,-8.0,A,airport
38,40,Clyde River Airport,Clyde River,Canada,70.4860992432,-68.5167007446,87,-5.0,A,airport
39,41,Coral Harbour Airport,Coral Harbour,Canada,64.1932983398,-83.3593978882,210,-5.0,A,airport
40,42,Dawson City Airport,Dawson,Canada,64.04309844970703,-139.12800598144528,1215,-8.0,A,airport
41,43,Burwash Airport,Burwash,Canada,61.37110137939453,-139.04100036621094,2647,-8.0,A,airport
42,44,Princeton Airport,Princeton,Canada,49.468101501499994,-120.51100158700001,2298,-8.0,A,airport
43,45,Deer Lake Airport,Deer Lake,Canada,49.21080017089844,-57.39139938354492,72,-3.5,A,airport
44,46,Dease Lake Airport,Dease Lake,Canada,58.4221992493,-130.031997681,2600,-8.0,A,airport
45,47,Dauphin Barker Airport,Dauphin,Canada,51.10079956054688,-100.052001953125,999,-6.0,A,airport
46,48,Dawson Creek Airport,Dawson Creek,Canada,55.7422981262207,-120.18299865722656,2148,-7.0,A,airport
47,49,Edmonton International Airport,Edmonton,Canada,53.309700012200004,-113.580001831,2373,-7.0,A,airport
48,50,Arviat Airport,Eskimo Point,Canada,61.0942001343,-94.0708007812,32,-6.0,A,airport
49,51,Estevan Airport,Estevan,Canada,49.210300445600005,-102.96600341799999,1905,-6.0,N,airport
50,52,Edson Airport,Edson,Canada,53.5788993835,-116.46499633799999,3043,-7.0,A,airport
51,53,Eureka Airport,Eureka,Canada,79.9946975708,-85.814201355,256,-6.0,A,airport
52,54,Inuvik Mike Zubko Airport,Inuvik,Canada,68.30419921880001,-133.483001709,224,-7.0,A,airport
53,55,Iqaluit Airport,Iqaluit,Canada,63.756402,-68.555801,110,-5.0,A,airport
54,56,Fredericton Airport,Fredericton,Canada,45.86890029907226,-66.53720092773439,68,-4.0,A,airport
55,57,Forestville Airport,Forestville,Canada,48.74610137939453,-69.09719848632811,293,-5.0,A,airport
56,58,Flin Flon Airport,Flin Flon,Canada,54.6781005859375,-101.68199920654295,997,-6.0,A,airport
57,59,Fort Resolution Airport,Fort Resolution,Canada,61.1808013916,-113.690002441,526,-7.0,A,airport
58,60,Fort Simpson Airport,Fort Simpson,Canada,61.76020050048828,-121.23699951171876,555,-7.0,A,airport
59,61,Kingston Norman Rogers Airport,Kingston,Canada,44.22529983520508,-76.5969009399414,305,-5.0,A,airport
60,62,La Grande Rivière Airport,La Grande Riviere,Canada,53.62530136108398,-77.7042007446289,639,-5.0,A,airport
61,63,Gaspé (Michel-Pouliot) Airport,Gaspe,Canada,48.775299072299994,-64.4785995483,112,-5.0,A,airport
62,64,Geraldton Greenstone Regional Airport,Geraldton,Canada,49.77830123901367,-86.93939971923828,1144,-5.0,A,airport
63,65,Îles-de-la-Madeleine Airport,Iles De La Madeleine,Canada,47.42470169067383,-61.778099060058594,35,-5.0,A,airport
64,66,Hudson Bay Airport,Hudson Bay,Canada,52.8166999817,-102.31099700899999,1175,-6.0,N,airport
65,67,Dryden Regional Airport,Dryden,Canada,49.831699,-92.744202,1354,-6.0,A,airport
66,68,Ulukhaktok Holman Airport,Holman Island,Canada,70.76280212402344,-117.80599975585938,117,-7.0,A,airport
67,69,Gjoa Haven Airport,Gjoa Haven,Canada,68.635597229,-95.8497009277,152,-7.0,A,airport
68,70,John C. Munro Hamilton International Airport,Hamilton,Canada,43.173599243199995,-79.93499755859999,780,-5.0,A,airport
69,71,Montréal / Saint-Hubert Airport,Montreal,Canada,45.5175018311,-73.4169006348,90,-5.0,A,airport
70,72,Hay River / Merlyn Carter Airport,Hay River,Canada,60.8396987915,-115.782997131,541,-7.0,A,airport
71,73,Halifax / Stanfield International Airport,Halifax,Canada,44.880798339799995,-63.50859832760001,477,-4.0,A,airport
72,74,Atikokan Municipal Airport,Atikokan,Canada,48.7738990784,-91.6386032104,1408,-5.0,A,airport
73,75,Pond Inlet Airport,Pond Inlet,Canada,72.6832962036,-77.9666976929,181,-5.0,A,airport
74,76,St Jean Airport,St. Jean,Canada,45.29439926147461,-73.28109741210938,136,-5.0,A,airport
75,77,Stephenville Airport,Stephenville,Canada,48.5442008972168,-58.54999923706055,84,-3.5,A,airport
76,78,Kamloops Airport,Kamloops,Canada,50.702201843299996,-120.444000244,1133,-8.0,A,airport
77,79,Waterloo Airport,Waterloo,Canada,43.4608001709,-80.3786010742,1055,-5.0,A,airport
78,80,Schefferville Airport,Schefferville,Canada,54.80530166625977,-66.8052978515625,1709,-5.0,A,airport
79,81,Kindersley Airport,Kindersley,Canada,51.5175018311,-109.180999756,2277,-6.0,N,airport
80,82,Buttonville Municipal Airport,Toronto,Canada,43.86220169067383,-79.37000274658203,650,-5.0,A,airport
81,83,Chapleau Airport,Chapleau,Canada,47.81999969482422,-83.3467025756836,1470,-5.0,A,airport
82,84,Meadow Lake Airport,Meadow Lake,Canada,54.12530136108398,-108.52300262451172,1576,-6.0,N,airport
83,85,Lloydminster Airport,Lloydminster,Canada,53.30920028686523,-110.072998046875,2193,-7.0,A,airport
84,86,Alert Airport,Alert,Canada,82.51779937740001,-62.280601501499994,100,-5.0,A,airport
85,87,Kelowna International Airport,Kelowna,Canada,49.9561004639,-119.377998352,1421,-8.0,A,airport
86,88,Mayo Airport,Mayo,Canada,63.61640167236328,-135.86799621582028,1653,-8.0,A,airport
87,89,Moose Jaw Air Vice Marshal C. M. McEwen Airport,Moose Jaw,Canada,50.330299377441406,-105.55899810791016,1892,-6.0,N,airport
88,90,Fort McMurray Airport,Fort Mcmurray,Canada,56.653301238999994,-111.22200012200001,1211,-7.0,A,airport
89,91,Moosonee Airport,Moosonee,Canada,51.291099548339844,-80.60780334472656,30,-5.0,A,airport
90,92,Maniwaki Airport,Maniwaki,Canada,46.272800445600005,-75.9906005859,656,-5.0,A,airport
91,93,Montreal International (Mirabel) Airport,Montreal,Canada,45.679501,-74.038696,270,-5.0,A,airport
92,94,Natashquan Airport,Natashquan,Canada,50.18999862670898,-61.78919982910156,39,-5.0,A,airport
93,95,Ottawa / Gatineau Airport,Gatineau,Canada,45.5217018127,-75.5635986328,211,-5.0,A,airport
94,96,Matagami Airport,Matagami,Canada,49.76169967651367,-77.80280303955078,918,-5.0,A,airport
95,97,Old Crow Airport,Old Crow,Canada,67.57060241699219,-139.83900451660156,824,-8.0,A,airport
96,98,CFB Cold Lake,Cold Lake,Canada,54.40499877929688,-110.27899932861328,1775,-7.0,A,airport
97,99,High Level Airport,High Level,Canada,58.62139892578125,-117.16500091552734,1110,-7.0,A,airport
98,100,Ottawa Macdonald-Cartier International Airport,Ottawa,Canada,45.3224983215332,-75.66919708251953,374,-5.0,A,airport
99,101,Prince Albert Glass Field,Prince Albert,Canada,53.214199066199996,-105.672996521,1405,-6.0,N,airport
100,102,Peace River Airport,Peace River,Canada,56.226898,-117.446999,1873,-7.0,A,airport
101,103,Southport Airport,Portage-la-prairie,Canada,49.903099,-98.273817,885,-6.0,A,airport
102,104,Pitt Meadows Airport,Pitt Meadows,Canada,49.21609878540039,-122.70999908447266,11,-8.0,A,airport
103,105,Pickle Lake Airport,Pickle Lake,Canada,51.4463996887207,-90.21420288085938,1267,-5.0,A,airport
104,106,Port Menier Airport,Port Menier,Canada,49.83639907836914,-64.28859710693361,167,-5.0,A,airport
105,107,Peterborough Airport,Peterborough,Canada,44.22999954223633,-78.36329650878906,628,-5.0,A,airport
106,108,Prince Rupert Airport,Prince Pupert,Canada,54.2860984802,-130.445007324,116,-8.0,A,airport
107,109,Fort Chipewyan Airport,Fort Chipewyan,Canada,58.7672004699707,-111.11699676513672,761,-7.0,A,airport
108,110,Muskoka Airport,Muskoka,Canada,44.974700927734375,-79.30329895019531,925,-5.0,A,airport
109,111,Quebec Jean Lesage International Airport,Quebec,Canada,46.7911,-71.393303,244,-5.0,A,airport
110,112,Red Deer Regional Airport,Red Deer Industrial,Canada,52.18220138549805,-113.8939971923828,2968,-7.0,A,airport
111,113,Windsor Airport,Windsor,Canada,42.27560043334961,-82.95559692382812,622,-5.0,A,airport
112,114,Watson Lake Airport,Watson Lake,Canada,60.11640167236328,-128.82200622558594,2255,-8.0,A,airport
113,115,Kenora Airport,Kenora,Canada,49.78829956054688,-94.36309814453124,1332,-6.0,A,airport
114,116,Lethbridge County Airport,Lethbridge,Canada,49.6302986145,-112.80000305200001,3048,-7.0,A,airport
115,117,Greater Moncton International Airport,Moncton,Canada,46.11220169067383,-64.67859649658203,232,-4.0,A,airport
116,119,Comox Airport,Comox,Canada,49.71080017089844,-124.88700103759766,84,-8.0,A,airport
117,120,Regina International Airport,Regina,Canada,50.43190002441406,-104.66600036621094,1894,-6.0,N,airport
118,121,Thunder Bay Airport,Thunder Bay,Canada,48.37189865112305,-89.32389831542969,653,-5.0,A,airport
119,122,Grande Prairie Airport,Grande Prairie,Canada,55.1796989441,-118.885002136,2195,-7.0,A,airport
120,123,Yorkton Municipal Airport,Yorkton,Canada,51.26470184326172,-102.46199798583984,1635,-6.0,N,airport
121,124,North Battleford Airport,North Battleford,Canada,52.76919937133789,-108.24400329589844,1799,-6.0,N,airport
122,125,Gander International Airport,Gander,Canada,48.9369010925293,-54.56809997558594,496,-3.5,A,airport
123,126,Sydney / J.A. Douglas McCurdy Airport,Sydney,Canada,46.1614,-60.047798,203,-4.0,A,airport
124,127,Quesnel Airport,Quesnel,Canada,53.026100158691406,-122.51000213623048,1789,-8.0,A,airport
125,128,Resolute Bay Airport,Resolute,Canada,74.71690368649999,-94.9693984985,215,-6.0,A,airport
126,129,Rivière-du-Loup Airport,Riviere Du Loup,Canada,47.76440048217773,-69.58470153808594,427,-5.0,A,airport
127,130,Roberval Airport,Roberval,Canada,48.52000045776367,-72.2656021118164,586,-5.0,A,airport
128,131,Rocky Mountain House Airport,Rocky Mountain House,Canada,52.4296989441,-114.903999329,3244,-7.0,A,airport
129,132,Rankin Inlet Airport,Rankin Inlet,Canada,62.81140136720001,-92.1157989502,94,-6.0,A,airport
130,133,Sudbury Airport,Sudbury,Canada,46.625,-80.79889678955078,1141,-5.0,A,airport
131,134,Sherbrooke Airport,Sherbrooke,Canada,45.4385986328125,-71.69139862060547,792,-5.0,A,airport
132,135,Saint John Airport,St. John,Canada,45.31610107421875,-65.89029693603516,357,-4.0,A,airport
133,136,Fort Smith Airport,Fort Smith,Canada,60.020301818847656,-111.96199798583984,671,-7.0,A,airport
134,137,Nanisivik Airport,Nanisivik,Canada,72.982201,-84.613602,2106,-5.0,A,airport
135,138,Summerside Airport,Summerside,Canada,46.44060134887695,-63.83359909057617,56,-4.0,A,airport
136,139,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,Canada,71.9938964844,-125.24299621600001,282,-7.0,A,airport
137,140,Cape Dorset Airport,Cape Dorset,Canada,64.2300033569,-76.5267028809,164,-5.0,A,airport
138,141,Thompson Airport,Thompson,Canada,55.80110168457031,-97.86419677734376,729,-6.0,A,airport
139,142,CFB Trenton,Trenton,Canada,44.118900299072266,-77.5280990600586,283,-5.0,A,airport
140,143,Timmins/Victor M. Power,Timmins,Canada,48.569698333699996,-81.376701355,967,-5.0,A,airport
141,144,Billy Bishop Toronto City Centre Airport,Toronto,Canada,43.627499,-79.396202,252,-5.0,A,airport
142,145,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,69.43329620361328,-133.0260009765625,15,-7.0,A,airport
143,146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,45.4706001282,-73.7407989502,118,-5.0,A,airport
144,147,Repulse Bay Airport,Repulse Bay,Canada,66.5214004517,-86.22470092770003,80,-6.0,A,airport
145,148,Hall Beach Airport,Hall Beach,Canada,68.77610015869999,-81.2425,30,-5.0,A,airport
146,149,Rouyn Noranda Airport,Rouyn,Canada,48.20610046386719,-78.83560180664062,988,-5.0,A,airport
147,150,La Ronge Airport,La Ronge,Canada,55.1514015198,-105.262001038,1242,-6.0,N,airport
148,151,Vermilion Airport,Vermillion,Canada,53.355800628699996,-110.823997498,2025,-7.0,A,airport
149,152,Qikiqtarjuaq Airport,Broughton Island,Canada,67.5457992554,-64.03140258789999,21,-5.0,A,airport
150,153,Val-d'Or Airport,Val D'or,Canada,48.0532989502,-77.7827987671,1107,-5.0,A,airport
151,154,Kuujjuaq Airport,Quujjuaq,Canada,58.09609985351562,-68.42690277099611,129,-5.0,A,airport
152,155,Norman Wells Airport,Norman Wells,Canada,65.28160095214844,-126.7979965209961,238,-7.0,A,airport
153,156,Vancouver International Airport,Vancouver,Canada,49.193901061999995,-123.183998108,14,-8.0,A,airport
154,157,Buffalo Narrows Airport,Buffalo Narrows,Canada,55.8418998718,-108.41799926799999,1423,-6.0,N,airport
155,158,Wiarton Airport,Wiarton,Canada,44.7458,-81.107201,729,-5.0,A,airport
156,159,Petawawa Airport,Petawawa,Canada,45.95220184326172,-77.31919860839844,427,-5.0,A,airport
157,160,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,49.909999847399995,-97.2398986816,783,-6.0,A,airport
158,161,Wabush Airport,Wabush,Canada,52.92190170288086,-66.86440277099611,1808,-4.0,A,airport
159,162,Williams Lake Airport,Williams Lake,Canada,52.1831016541,-122.054000854,3085,-8.0,A,airport
160,163,Wrigley Airport,Wrigley,Canada,63.20940017700195,-123.43699645996094,489,-7.0,A,airport
161,164,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,49.610801696777,-115.78199768066,3082,-7.0,A,airport
162,165,Edmonton City Centre (Blatchford Field) Airport,Edmonton,Canada,53.5724983215,-113.52100372299999,2202,-7.0,A,airport
163,166,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,52.170799255371094,-106.6999969482422,1653,-6.0,N,airport
164,167,Medicine Hat Airport,Medicine Hat,Canada,50.01890182495117,-110.72100067138672,2352,-7.0,A,airport
165,168,Fort St John Airport,Fort Saint John,Canada,56.23809814453125,-120.73999786376952,2280,-7.0,A,airport
166,169,Sioux Lookout Airport,Sioux Lookout,Canada,50.11389923095703,-91.9052963256836,1258,-6.0,A,airport
167,170,Pangnirtung Airport,Pangnirtung,Canada,66.1449966431,-65.71360015869999,75,-5.0,A,airport
168,171,Earlton (Timiskaming Regional) Airport,Earlton,Canada,47.6974006546,-79.84734535220001,800,-5.0,A,airport
169,172,Prince George Airport,Prince George,Canada,53.8894004822,-122.679000854,2267,-8.0,A,airport
170,173,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,54.468498,-128.576009,713,-8.0,A,airport
171,174,London Airport,London,Canada,43.035599,-81.1539,912,-5.0,A,airport
172,175,Abbotsford Airport,Abbotsford,Canada,49.02529907226562,-122.36100006103516,195,-8.0,A,airport
173,176,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,60.709598541300004,-135.067001343,2317,-8.0,A,airport
174,177,North Bay Jack Garland Airport,North Bay,Canada,46.363602,-79.422798,1215,-5.0,A,airport
175,178,Calgary International Airport,Calgary,Canada,51.113899231000005,-114.019996643,3557,-7.0,A,airport
176,179,Smithers Airport,Smithers,Canada,54.82469940185547,-127.18299865722656,1712,-8.0,A,airport
177,180,Fort Nelson Airport,Fort Nelson,Canada,58.8363990784,-122.59700012200001,1253,-8.0,A,airport
178,181,Penticton Airport,Penticton,Canada,49.46310043334961,-119.60199737548828,1129,-8.0,A,airport
179,182,Charlottetown Airport,Charlottetown,Canada,46.290000915527344,-63.12110137939453,160,-4.0,A,airport
180,183,Taloyoak Airport,Spence Bay,Canada,69.5466995239,-93.57669830319999,92,-7.0,A,airport
181,184,Victoria International Airport,Victoria,Canada,48.646900177,-123.426002502,63,-8.0,A,airport
182,185,Lynn Lake Airport,Lynn Lake,Canada,56.86389923095703,-101.07599639892578,1170,-6.0,A,airport
183,186,Swift Current Airport,Swift Current,Canada,50.291900634799994,-107.691001892,2680,-6.0,N,airport
184,187,Churchill Airport,Churchill,Canada,58.73920059204102,-94.06500244140624,94,-6.0,A,airport
185,188,Goose Bay Airport,Goose Bay,Canada,53.3191986084,-60.425800323500006,160,-4.0,A,airport
186,189,St. John's International Airport,St. John's,Canada,47.61859893800001,-52.751899719200004,461,-3.5,A,airport
187,190,Kapuskasing Airport,Kapuskasing,Canada,49.41389846801758,-82.46749877929688,743,-5.0,A,airport
188,191,Armstrong Airport,Armstrong,Canada,50.29029846191406,-88.90969848632812,1058,-5.0,A,airport
189,192,Mont Joli Airport,Mont Joli,Canada,48.60860061645508,-68.20809936523439,172,-5.0,A,airport
190,193,Lester B. Pearson International Airport,Toronto,Canada,43.6772003174,-79.63059997559999,569,-5.0,A,airport
191,194,Downsview Airport,Toronto,Canada,43.74250030517578,-79.4655990600586,652,-5.0,A,airport
192,195,Gore Bay Manitoulin Airport,Gore Bay,Canada,45.88529968261719,-82.56780242919922,635,-5.0,A,airport
193,196,Yellowknife Airport,Yellowknife,Canada,62.46279907226562,-114.44000244140624,675,-7.0,A,airport
194,197,Slave Lake Airport,Slave Lake,Canada,55.293098449700004,-114.777000427,1912,-7.0,A,airport
195,198,Sandspit Airport,Sandspit,Canada,53.25429916379999,-131.813995361,21,-8.0,A,airport
196,199,Chris Hadfield Airport,Sarnia,Canada,42.9994010925293,-82.30889892578125,594,-5.0,A,airport
197,200,Port Hardy Airport,Port Hardy,Canada,50.68059921264648,-127.36699676513672,71,-8.0,A,airport
198,201,Whitecourt Airport,Whitecourt,Canada,54.14390182495117,-115.78700256347656,2567,-7.0,A,airport
199,202,Sept-Îles Airport,Sept-iles,Canada,50.22330093383789,-66.26560211181639,180,-5.0,A,airport
200,203,Teslin Airport,Teslin,Canada,60.17279815673828,-132.74299621582028,2313,-8.0,A,airport
201,204,CFB Greenwood,Greenwood,Canada,44.98440170288086,-64.91690063476561,92,-4.0,A,airport
202,205,Faro Airport,Faro,Canada,62.20750045776367,-133.37600708007812,2351,-8.0,A,airport
203,206,Fort Mcpherson Airport,Fort Mcpherson,Canada,67.40750122070311,-134.86099243164062,116,-7.0,A,airport
204,207,Blida Airport,Blida,Algeria,36.50360107421875,2.8141698837280287,535,1.0,N,airport
205,208,Bou Saada Airport,Bou Saada,Algeria,35.33250045776367,4.206389904022217,1506,1.0,N,airport
206,209,Soummam Airport,Bejaja,Algeria,36.712001800500005,5.0699200630200005,20,1.0,N,airport
207,210,Houari Boumediene Airport,Algier,Algeria,36.691001892089844,3.215409994125366,82,1.0,N,airport
208,211,Djanet Inedbirene Airport,Djanet,Algeria,24.292801,9.45244,3176,1.0,N,airport
209,212,Boufarik Airport,Boufarik,Algeria,36.545799,2.87611,335,1.0,N,airport
210,213,Reggane Airport,Reggan,Algeria,26.7101,0.285647,955,1.0,N,airport
211,214,Illizi Takhamalt Airport,Illizi,Algeria,26.7234992981,8.62265014648,1778,1.0,N,airport
212,215,Ain Oussera Airport,Ain Oussera,Algeria,35.52539825439453,2.8787100315093994,2132,1.0,N,airport
213,216,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,22.8115005493,5.45107984543,4518,1.0,N,airport
214,217,Jijel Ferhat Abbas Airport,Jijel,Algeria,36.7951011658,5.873610019680001,36,1.0,N,airport
215,218,Mecheria Airport,Mecheria,Algeria,33.535900116,-0.242353007197,3855,1.0,N,airport
216,219,Relizane Airport,Relizane,Algeria,35.752201,0.626272,282,1.0,N,airport
217,220,Rabah Bitat Airport,Annaba,Algeria,36.822201,7.809174,16,1.0,N,airport
218,221,Mohamed Boudiaf International Airport,Constantine,Algeria,36.2760009765625,6.620389938354492,2265,1.0,N,airport
219,222,Cheikh Larbi Tébessi Airport,Tebessa,Algeria,35.4315986633,8.120719909670001,2661,1.0,N,airport
220,224,Hassi R'Mel Airport,Tilrempt,Algeria,32.93040084838867,3.311539888381958,2540,1.0,N,airport
221,225,Bou Chekif Airport,Tiaret,Algeria,35.3410987854,1.4631500244100002,3245,1.0,N,airport
222,226,Bou Sfer Airport,Bou Sfer,Algeria,35.73540115356445,-0.8053889870643616,187,1.0,N,airport
223,227,Tindouf Airport,Tindouf,Algeria,27.700399398800002,-8.167099952700001,1453,1.0,N,airport
224,228,Ech Cheliff Airport,Ech-cheliff,Algeria,36.212699890100005,1.33176994324,463,1.0,N,airport
225,229,Tafaraoui Airport,Oran,Algeria,35.54240036010742,-0.5322780013084412,367,1.0,N,airport
226,230,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,35.0167007446,-1.45000004768,814,1.0,N,airport
227,231,Es Senia Airport,Oran,Algeria,35.6239013672,-0.6211829781529999,295,1.0,N,airport
228,232,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,35.1717987061,-0.593275010586,1614,1.0,N,airport
229,233,Ghriss Airport,Ghriss,Algeria,35.207698822021484,0.14714199304580688,1686,1.0,N,airport
230,234,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,27.83760070800781,-0.1864140033721924,919,1.0,N,airport
231,235,Biskra Airport,Biskra,Algeria,34.793300628699996,5.73823022842,289,1.0,N,airport
232,236,El Golea Airport,El Golea,Algeria,30.5713005065918,2.8595900535583496,1306,1.0,N,airport
233,237,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,32.38410186767578,3.794110059738159,1512,1.0,N,airport
234,238,Oued Irara Airport,Hassi Messaoud,Algeria,31.673000335700003,6.140439987180001,463,1.0,N,airport
235,239,In Salah Airport,In Salah,Algeria,27.2509994507,2.51202011108,896,1.0,N,airport
236,240,Touggourt Sidi Madhi Airport,Touggourt,Algeria,33.067798614501946,6.088669776916504,279,1.0,N,airport
237,241,Laghouat Airport,Laghouat,Algeria,33.764400482199996,2.92833995819,2510,1.0,N,airport
238,242,Timimoun Airport,Timimoun,Algeria,29.237100601199998,0.276033014059,1027,1.0,N,airport
239,243,Ain el Beida Airport,Ouargla,Algeria,31.917200088500977,5.412779808044434,492,1.0,N,airport
240,244,In Aménas Airport,Zarzaitine,Algeria,28.0515,9.64291,1847,1.0,N,airport
241,245,Cadjehoun Airport,Cotonou,Benin,6.357230186462402,2.384350061416626,19,1.0,N,airport
242,246,Ouagadougou Airport,Ouagadougou,Burkina Faso,12.3532,-1.51242,1037,0.0,N,airport
243,247,Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,11.160099983215332,-4.33096981048584,1511,0.0,N,airport
244,248,Kotoka International Airport,Accra,Ghana,5.605189800262451,-0.16678600013256073,205,0.0,N,airport
245,249,Tamale Airport,Tamale,Ghana,9.55718994140625,-0.8632140159606934,553,0.0,N,airport
246,250,Wa Airport,Wa,Ghana,10.0826997756958,-2.507689952850342,1060,0.0,N,airport
247,251,Sunyani Airport,Sunyani,Ghana,7.361830234527588,-2.3287599086761475,1014,0.0,N,airport
248,252,Takoradi Airport,Takoradi,Ghana,4.896059989929199,-1.7747600078582764,21,0.0,N,airport
249,253,Port Bouet Airport,Abidjan,Cote d'Ivoire,5.261390209197998,-3.9262900352478014,21,0.0,N,airport
250,254,Bouaké Airport,Bouake,Cote d'Ivoire,7.738800048828125,-5.073669910430908,1230,0.0,N,airport
251,255,Daloa Airport,Daloa,Cote d'Ivoire,6.7928099632263175,-6.473189830780027,823,0.0,N,airport
252,256,Korhogo Airport,Korhogo,Cote d'Ivoire,9.38718032837,-5.556660175319999,1214,0.0,N,airport
253,257,Man Airport,Man,Cote d'Ivoire,7.272069931030272,-7.58735990524292,1089,0.0,N,airport
254,258,San Pedro Airport,San Pedro,Cote d'Ivoire,4.746719837188722,-6.660820007324219,26,0.0,N,airport
255,259,Yamoussoukro Airport,Yamoussoukro,Cote d'Ivoire,6.9031701088,-5.36558008194,699,0.0,N,airport
256,260,Nnamdi Azikiwe International Airport,Abuja,Nigeria,9.006790161132812,7.263169765472412,1123,1.0,N,airport
257,261,Akure Airport,Akure,Nigeria,7.246739864349365,5.3010101318359375,1100,1.0,N,airport
